id|kanji_symbol|url|freq_counter|jlpt_Counter|school_counter|firstkanji|pngurl|kun|on|meaning|table_data
1518|成|https://kanjicards.org/kanji/1518.html|116|338|462|成|../img/stroke_order/1518.png|な.る, な.す, -な.す|セイ, ジョウ|turn into, become, get, grow, elapse, reach|[{'Word': '成長', 'Reading': 'せいちょう', 'Meaning': 'growth, grow to adulthood'}, {'Word': '賛成', 'Reading': 'さんせい', 'Meaning': 'approval, agreement, support, favour, favor'}, {'Word': '成果', 'Reading': 'せいか', 'Meaning': 'results, fruits'}, {'Word': '成立', 'Reading': 'せいりつ', 'Meaning': 'coming into existence, arrangements, establishment, conclusion, completion'}, {'Word': '編成', 'Reading': 'へんせい', 'Meaning': 'composition, formation, organization, organisation, compilation'}, {'Word': '結成', 'Reading': 'けっせい', 'Meaning': 'formation'}, {'Word': '構成', 'Reading': 'こうせい', 'Meaning': 'organization, organisation, configuration, composition'}, {'Word': '成功', 'Reading': 'せいこう', 'Meaning': 'success, hit'}, {'Word': '成績', 'Reading': 'せいせき', 'Meaning': 'results, record, grades'}, {'Word': '完成', 'Reading': 'かんせい', 'Meaning': 'complete, completion; perfection, accomplishment'}]
1519|政|https://kanjicards.org/kanji/1519.html|17|382|642|政|../img/stroke_order/1519.png|まつりごと, まん|セイ, ショウ|politics, government|[{'Word': '政', 'Reading': 'まつりごと', 'Meaning': 'rule, government'}, {'Word': '行政', 'Reading': 'ぎょうせい', 'Meaning': 'administration'}, {'Word': '財政', 'Reading': 'ざいせい', 'Meaning': 'financial affairs, public finance'}, {'Word': '政界', 'Reading': 'せいかい', 'Meaning': 'political world'}, {'Word': '政権', 'Reading': 'せいけん', 'Meaning': '(political) administration, political power'}, {'Word': '政策', 'Reading': 'せいさく', 'Meaning': 'political measures, policy'}, {'Word': '政治', 'Reading': 'せいじ', 'Meaning': 'politics, government'}, {'Word': '政治家', 'Reading': 'せいじか', 'Meaning': 'politician, statesman'}, {'Word': '政党', 'Reading': 'せいとう', 'Meaning': '(member of) political party'}, {'Word': '政府', 'Reading': 'せいふ', 'Meaning': 'government, administration'}]
1520|整|https://kanjicards.org/kanji/1520.html|478|992|411|整|../img/stroke_order/1520.png|ととの.える, ととの.う|セイ|organize, arranging, tune, tone, meter, key (music)|[{'Word': '調整', 'Reading': 'ちょうせい', 'Meaning': 'regulation, adjustment, tuning, modification, alteration'}, {'Word': '整備', 'Reading': 'せいび', 'Meaning': 'maintenance, servicing, outfitting'}, {'Word': '整った', 'Reading': 'ととのった', 'Meaning': 'well-ordered, in good order, well-featured, well-regulated'}, {'Word': '整理', 'Reading': 'せいり', 'Meaning': 'sorting, arrangement, organization, putting in order, adjustment, regulation, liquidation'}, {'Word': '整合', 'Reading': 'せいごう', 'Meaning': 'adjustment, coordination, integration, conformity'}, {'Word': '不整脈', 'Reading': 'ふせいみゃく', 'Meaning': 'irregular pulse, arrhythmia'}, {'Word': '整形外科', 'Reading': 'せいけいげか', 'Meaning': 'orthopaedic surgery, plastic surgery'}, {'Word': '整う', 'Reading': 'ととのう', 'Meaning': 'to be prepared, to be in order, to be put in order, to be arranged'}, {'Word': '整形', 'Reading': 'せいけい', 'Meaning': 'orthopedics, plastic surgery, cosmetic surgery; smoothing (bursty traffic, etc.)'}, {'Word': '整然', 'Reading': 'せいぜん', 'Meaning': 'orderly, regular, systematic, well-organized, well-organised, trim, tidy, accurate'}]
1521|星|https://kanjicards.org/kanji/1521.html|844|427|222|星|../img/stroke_order/1521.png|ほし, -ぼし|セイ, ショウ|star, spot, dot, mark|"[{'Word': '星', 'Reading': 'ほし', 'Meaning': 'star, any light-emitting (or reflecting) heavenly body (except for the sun and the moon); suspect (police slang)'}, {'Word': '衛星', 'Reading': 'えいせい', 'Meaning': 'satellite'}, {'Word': '通信衛星', 'Reading': 'つうしんえいせい', 'Meaning': 'communication satellite, Broadcast Satellite, BS'}, {'Word': '木星', 'Reading': 'もくせい', 'Meaning': 'Jupiter (planet)'}, {'Word': '惑星', 'Reading': 'わくせい', 'Meaning': 'planet'}, {'Word': '白星', 'Reading': 'しろぼし', 'Meaning': 'white circle, white star; victory mark (sumo)'}, {'Word': '火星', 'Reading': 'かせい', 'Meaning': 'Mars (planet)'}, {'Word': '勝ち星', 'Reading': 'かちぼし', 'Meaning': '(mark indicating) a win'}, {'Word': '黒星', 'Reading': 'くろぼし', 'Meaning': ""black spot, black dot, bull's-eye; failure mark (sumo)""}, {'Word': '人工衛星', 'Reading': 'じんこうえいせい', 'Meaning': 'man-made satellite'}]"
1522|晴|https://kanjicards.org/kanji/1522.html|1022|516|228|晴|../img/stroke_order/1522.png|は.れる, は.れ, は.れ-, -ば.れ, は.らす|セイ|clear up|[{'Word': '晴れ', 'Reading': 'はれ', 'Meaning': 'clear weather; public, formal; cleared of suspicion'}, {'Word': '素晴らしい', 'Reading': 'すばらしい, すんばらしい', 'Meaning': 'wonderful, splendid, magnificent'}, {'Word': '晴れる', 'Reading': 'はれる', 'Meaning': 'to clear up, to clear away, to be sunny, to stop raining; to refresh (e.g. spirits); to be cleared (e.g. of a suspicion); to be dispelled, to be banished'}, {'Word': '快晴', 'Reading': 'かいせい', 'Meaning': 'good weather'}, {'Word': '晴天', 'Reading': 'せいてん', 'Meaning': 'fine weather'}, {'Word': '晴れ間', 'Reading': 'はれま', 'Meaning': 'a break (in the weather), an interval of clear weather; lightheartedness'}, {'Word': '晴れやかな笑顔', 'Reading': 'はれやかなえがお', 'Meaning': 'beaming smile'}, {'Word': '晴らす', 'Reading': 'はらす', 'Meaning': 'to dispel, to clear away, to refresh (oneself)'}, {'Word': '晴れ着', 'Reading': 'はれぎ', 'Meaning': 'Sunday best (clothes)'}, {'Word': '秋晴れ', 'Reading': 'あきばれ', 'Meaning': 'clear autumnal weather'}]
1523|棲|https://kanjicards.org/kanji/1523.html|0|0|2548|棲|../img/stroke_order/1523.png|す.む|セイ|live, dwell|[{'Word': '同棲', 'Reading': 'どうせい', 'Meaning': 'cohabitation, living together'}, {'Word': '棲む', 'Reading': 'すむ', 'Meaning': 'to live (of animals), to inhabit, to nest'}, {'Word': '共棲', 'Reading': 'きょうせい, ともいき', 'Meaning': 'symbiosis, paragenesis, union'}, {'Word': '水棲', 'Reading': 'すいせい', 'Meaning': 'aquatic (life), living in the water'}, {'Word': '棲息', 'Reading': 'せいそく', 'Meaning': 'inhabiting, living'}, {'Word': '隠棲', 'Reading': 'いんせい', 'Meaning': 'secluded life'}, {'Word': '旧棲', 'Reading': 'きゅうせい', 'Meaning': 'old home, former home, old nest'}, {'Word': '棲み分け', 'Reading': 'すみわけ', 'Meaning': 'habitat isolation (biology); compartmentalize, segregate, isolate'}, {'Word': '両棲動物', 'Reading': 'りょうせいどうぶつ', 'Meaning': 'amphibious animal'}, {'Word': '幽棲', 'Reading': 'ゆうせい', 'Meaning': 'living a quiet life in seclusion away from the masses'}]
1524|栖|https://kanjicards.org/kanji/1524.html|0|0|2549|栖|../img/stroke_order/1524.png|す.む|セイ|nest, rookery, hive, cobweb, den|"[{'Word': '栖', 'Reading': 'す', 'Meaning': ""nest, rookery, breeding place, hive; den; haunt; (spider's) web""}, {'Word': '栖む', 'Reading': 'すむ', 'Meaning': 'to live (of animals), to inhabit, to nest'}, {'Word': '栖息', 'Reading': 'せいそく', 'Meaning': 'inhabiting, living'}, {'Word': '隠栖', 'Reading': 'いんせい', 'Meaning': 'secluded life'}, {'Word': '旧栖', 'Reading': 'きゅうせい', 'Meaning': 'old home, former home, old nest'}, {'Word': '幽栖', 'Reading': 'ゆうせい', 'Meaning': 'living a quiet life in seclusion away from the masses'}, {'Word': '羊栖菜', 'Reading': 'ひじき', 'Meaning': 'hijiki (dark edible seaweed usu. sold in dried black strips; Hizikia fusiformis)'}, {'Word': '終の栖', 'Reading': 'ついのすみか', 'Meaning': ""one's final abode""}]"
1525|正|https://kanjicards.org/kanji/1525.html|143|86|54|正|../img/stroke_order/1525.png|ただ.しい, ただ.す, まさ, まさ.に|セイ, ショウ|correct, justice, righteous, 10**40|[{'Word': '正', 'Reading': 'せい', 'Meaning': '(logical) true, regular; 10^40; original'}, {'Word': '改正', 'Reading': 'かいせい', 'Meaning': 'revision, amendment, alteration'}, {'Word': '修正', 'Reading': 'しゅうせい', 'Meaning': 'amendment, correction, revision, modification, alteration, retouching, update, fix'}, {'Word': '正式', 'Reading': 'せいしき', 'Meaning': 'due form, official, formality'}, {'Word': '正常', 'Reading': 'せいじょう', 'Meaning': 'normalcy, normality, normal'}, {'Word': '是正', 'Reading': 'ぜせい', 'Meaning': 'correction, revision'}, {'Word': '正義', 'Reading': 'せいぎ', 'Meaning': 'justice, right, righteousness, correct meaning'}, {'Word': '正午', 'Reading': 'しょうご', 'Meaning': 'noon, mid-day'}, {'Word': '正面', 'Reading': 'しょうめん', 'Meaning': 'front, frontage, facade, main'}, {'Word': '不正', 'Reading': 'ふせい', 'Meaning': 'injustice, unfairness, iniquity, impropriety, irregularity, dishonesty, illegality, fraud'}]
1526|清|https://kanjicards.org/kanji/1526.html|705|570|554|清|../img/stroke_order/1526.png|きよ.い, きよ.まる, きよ.める|セイ, ショウ, シン|pure, purify, cleanse, exorcise, Manchu dynasty|"[{'Word': '清算', 'Reading': 'せいさん', 'Meaning': 'liquidation, settlement'}, {'Word': '清掃', 'Reading': 'せいそう', 'Meaning': 'cleaning'}, {'Word': '清潔', 'Reading': 'せいけつ', 'Meaning': 'clean, hygenic, sanitary; pure, virtuous, immaculate'}, {'Word': '清新', 'Reading': 'せいしん', 'Meaning': 'fresh, new'}, {'Word': '清涼', 'Reading': 'せいりょう', 'Meaning': 'cool, refreshing'}, {'Word': '清酒', 'Reading': 'せいしゅ', 'Meaning': 'refined sake'}, {'Word': '清流', 'Reading': 'せいりゅう', 'Meaning': 'clear stream'}, {'Word': '清貧', 'Reading': 'せいひん', 'Meaning': 'honourable poverty, honorable poverty'}, {'Word': '清浄', 'Reading': 'せいじょう, しょうじょう', 'Meaning': 'pure, clean, purity'}, {'Word': '清朝', 'Reading': 'しんちょう', 'Meaning': ""Qing Dynasty, Ch'ing Dynasty, Manchu Dynasty""}]"
1527|牲|https://kanjicards.org/kanji/1527.html|1274|1414|1410|牲|../img/stroke_order/1527.png|N/A|セイ|animal sacrifice, offering|[{'Word': '犠牲者', 'Reading': 'ぎせいしゃ', 'Meaning': 'victim'}, {'Word': '犠牲', 'Reading': 'ぎせい', 'Meaning': 'victim, sacrifice, scapegoat'}, {'Word': '牲', 'Reading': 'にえ', 'Meaning': 'offering (to the gods, emperor, etc.); gift; sacrifice'}, {'Word': '自己犠牲', 'Reading': 'じこぎせい', 'Meaning': 'self-sacrifice, self-renunciation'}, {'Word': '戦闘犠牲者', 'Reading': 'せんとうぎせいしゃ', 'Meaning': 'casualty'}, {'Word': '原爆犠牲者', 'Reading': 'げんばくぎせいしゃ', 'Meaning': 'atomic bomb victim'}, {'Word': '犠牲的', 'Reading': 'ぎせいてき', 'Meaning': 'self-sacrificing'}, {'Word': '犠牲フライ', 'Reading': 'ぎせいフライ', 'Meaning': 'sacrifice fly'}, {'Word': '戦争犠牲者', 'Reading': 'せんそうぎせいしゃ', 'Meaning': 'war victim'}, {'Word': '犠牲打', 'Reading': 'ぎせいだ', 'Meaning': 'sacrifice hit'}]
1528|生|https://kanjicards.org/kanji/1528.html|29|14|14|生|../img/stroke_order/1528.png|い.きる, い.かす, い.ける, う.まれる, う.まれ, うまれ, う.む, お.う, は.える, は.やす, き, なま, なま-, な.る, な.す, む.す, -う|セイ, ショウ|life, genuine, birth|"[{'Word': '生きる', 'Reading': 'いきる', 'Meaning': 'to live, to exist'}, {'Word': '学生', 'Reading': 'がくせい', 'Meaning': 'student (esp. a university student)'}, {'Word': '生活', 'Reading': 'せいかつ', 'Meaning': ""living, life (one's daily existence), livelihood""}, {'Word': '生産', 'Reading': 'せいさん', 'Meaning': 'production, manufacture'}, {'Word': '厚生省', 'Reading': 'こうせいしょう', 'Meaning': 'Ministry of Health and Welfare (now Ministry of Health, Labour and Welfare)'}, {'Word': '新生', 'Reading': 'しんせい', 'Meaning': 'rebirth, new birth, nascent'}, {'Word': '人生', 'Reading': 'じんせい', 'Meaning': '(human) life (i.e. conception to death)'}, {'Word': '生徒', 'Reading': 'せいと', 'Meaning': 'pupil'}, {'Word': '先生', 'Reading': 'せんせい', 'Meaning': 'teacher, master, doctor; with names of teachers, etc. as an honorific'}, {'Word': '年生', 'Reading': 'ねんせい', 'Meaning': 'pupil in ... year, student in ... year'}]"
1529|盛|https://kanjicards.org/kanji/1529.html|712|1073|938|盛|../img/stroke_order/1529.png|も.る, さか.る, さか.ん|セイ, ジョウ|boom, prosper, copulate|"[{'Word': '盛ん', 'Reading': 'さかん', 'Meaning': 'popular; prosperous; enthusiastic; energetic, vigorous'}, {'Word': '盛り', 'Reading': 'さかり', 'Meaning': ""peak (e.g. of cherry blossom season), height (e.g. of summer); prime (of one's life), one's best days; rutting, being in heat""}, {'Word': '盛り込む', 'Reading': 'もりこむ', 'Meaning': 'to incorporate, to include'}, {'Word': '全盛', 'Reading': 'ぜんせい', 'Meaning': 'height of prosperity'}, {'Word': '盛る', 'Reading': 'もる', 'Meaning': 'to serve (food, etc.); to fill up; to prescribe'}, {'Word': '最盛期', 'Reading': 'さいせいき', 'Meaning': 'golden age, best time for'}, {'Word': '盛況', 'Reading': 'せいきょう', 'Meaning': 'success, prosperity'}, {'Word': '盛り上がり', 'Reading': 'もりあがり', 'Meaning': 'climax, uprush; bulge'}, {'Word': '盛大', 'Reading': 'せいだい', 'Meaning': 'grand, prosperous, magnificent'}, {'Word': '働き盛り', 'Reading': 'はたらきざかり', 'Meaning': 'prime of life'}]"
1530|精|https://kanjicards.org/kanji/1530.html|752|678|737|精|../img/stroke_order/1530.png|N/A|セイ, ショウ, シヤウ|refined, ghost, fairy, energy, vitality, semen, excellence, purity, skill|[{'Word': '精', 'Reading': 'せい', 'Meaning': 'spirit, sprite, nymph; energy, vigor (vigour), strength; fine details; semen'}, {'Word': '精神', 'Reading': 'せいしん', 'Meaning': 'mind, soul, heart, spirit, intention'}, {'Word': '精神的', 'Reading': 'せいしんてき', 'Meaning': 'mental, emotional'}, {'Word': '精子', 'Reading': 'せいし', 'Meaning': 'sperm'}, {'Word': '精密', 'Reading': 'せいみつ', 'Meaning': 'precise, exact, detailed, minute, close'}, {'Word': '受精卵', 'Reading': 'じゅせいらん', 'Meaning': 'fertilized eggs, fertilised eggs'}, {'Word': '精製', 'Reading': 'せいせい', 'Meaning': 'purification'}, {'Word': '精度', 'Reading': 'せいど', 'Meaning': 'precision, accuracy'}, {'Word': '体外受精', 'Reading': 'たいがいじゅせい', 'Meaning': 'in vitro fertilization, in vitro fertilisation'}, {'Word': '精彩', 'Reading': 'せいさい', 'Meaning': 'brilliance, vividness'}]
1531|聖|https://kanjicards.org/kanji/1531.html|1165|1177|984|聖|../img/stroke_order/1531.png|ひじり|セイ, ショウ|holy, saint, sage, master, priest|[{'Word': '棋聖', 'Reading': 'きせい', 'Meaning': 'great master of go (shogi)'}, {'Word': '聖域', 'Reading': 'せいいき', 'Meaning': 'sacred precincts, sanctuary, consecrated ground'}, {'Word': '聖書', 'Reading': 'せいしょ', 'Meaning': 'Bible, scriptures'}, {'Word': '聖地', 'Reading': 'せいち', 'Meaning': 'sacred place, holy ground, the Holy Land'}, {'Word': '聖戦', 'Reading': 'せいせん', 'Meaning': 'holy war, crusade'}, {'Word': '聖火', 'Reading': 'せいか', 'Meaning': 'sacred fire (torch); Olympic flame'}, {'Word': '聖堂', 'Reading': 'せいどう', 'Meaning': '(Confucian) temple, church, sanctuary'}, {'Word': '神聖', 'Reading': 'しんせい', 'Meaning': 'holiness, sacredness, dignity'}, {'Word': '聖職者', 'Reading': 'せいしょくしゃ', 'Meaning': 'clergyman, churchman, clergy'}, {'Word': '聖母', 'Reading': 'せいぼ', 'Meaning': 'birth mother of a holy man (or woman); Virgin Mary'}]
1532|声|https://kanjicards.org/kanji/1532.html|388|290|194|声|../img/stroke_order/1532.png|こえ, こわ-|セイ, ショウ|voice|"[{'Word': '声', 'Reading': 'こえ', 'Meaning': 'voice'}, {'Word': '声明', 'Reading': 'せいめい', 'Meaning': 'declaration, statement, proclamation'}, {'Word': '音声', 'Reading': 'おんせい, おんじょう', 'Meaning': 'voice, (the concept of) sound'}, {'Word': '歓声', 'Reading': 'かんせい', 'Meaning': 'cheer, shout of joy'}, {'Word': '声援', 'Reading': 'せいえん', 'Meaning': 'encouragement, cheering, support'}, {'Word': '声楽', 'Reading': 'せいがく', 'Meaning': 'vocal music'}, {'Word': '第一声', 'Reading': 'だいいっせい', 'Meaning': 'first tone, first speech'}, {'Word': '掛け声', 'Reading': 'かけごえ', 'Meaning': 'yell used to time or encourage activity (e.g. ""Heave ho!"", ""On three ... One, two, three!"" in English), enthusiastic shout from the audience (e.g. in kabuki), shouting (in concerts)'}, {'Word': '歌声', 'Reading': 'うたごえ', 'Meaning': 'singing voice'}, {'Word': '声高', 'Reading': 'こわだか', 'Meaning': 'with a loud voice'}]"
1533|製|https://kanjicards.org/kanji/1533.html|488|1024|785|製|../img/stroke_order/1533.png|N/A|セイ|made in..., manufacture|[{'Word': '製造', 'Reading': 'せいぞう', 'Meaning': 'manufacture, production'}, {'Word': '製品', 'Reading': 'せいひん', 'Meaning': 'manufactured goods, finished goods, product'}, {'Word': '製作', 'Reading': 'せいさく', 'Meaning': 'manufacture, production'}, {'Word': '製薬', 'Reading': 'せいやく', 'Meaning': 'medicine manufacture, drug manufacture'}, {'Word': '製鋼', 'Reading': 'せいこう', 'Meaning': 'steel manufacture'}, {'Word': '精製', 'Reading': 'せいせい', 'Meaning': 'purification'}, {'Word': '木製', 'Reading': 'もくせい', 'Meaning': 'wooden, made of wood'}, {'Word': '製紙', 'Reading': 'せいし', 'Meaning': 'paper making or manufacturing'}, {'Word': '新日本製鐵', 'Reading': 'しんにっぽんせいてつ, しんにほんせいてつ', 'Meaning': 'Nippon Steel Corporation'}, {'Word': '製鉄所', 'Reading': 'せいてつじょ, せいてつしょ', 'Meaning': 'ironworks, steelworks'}]
